time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
81.32,0.147642,NaN,-0.08383,-0.006032,-0.168076,NaN
81.34,0.147389,NaN,-0.084049,-0.006146,-0.168233,NaN
81.36,0.147128,NaN,-0.084198,-0.006191,-0.168323,NaN
81.38,0.146869,NaN,-0.08428,-0.00619,-0.168367,NaN
81.4,0.146702,NaN,-0.084289,-0.006152,-0.168358,NaN
81.42,0.146636,NaN,-0.084316,-0.006132,-0.168298,NaN
81.44,0.146614,NaN,-0.084338,-0.006133,-0.16814,NaN
81.46,0.146678,NaN,-0.084257,-0.006109,-0.168011,NaN
81.48,0.146796,NaN,-0.084136,-0.00603,-0.168037,NaN
81.5,0.146894,NaN,-0.084016,-0.005908,-0.168224,NaN
81.52,0.146978,NaN,-0.083809,-0.005706,-0.168518,NaN
81.54,NaN,NaN,NaN,-0.005442,-0.169046,NaN
81.56,NaN,NaN,NaN,-0.005015,-0.16986,NaN
81.58,0.147227,NaN,-0.08244,-0.004564,-0.171149,NaN
81.6,0.147342,NaN,-0.081785,-0.003951,-0.172663,NaN
81.62,0.147444,NaN,-0.08095,-0.003325,-0.174085,NaN
81.64,0.147557,NaN,-0.080093,-0.002696,-0.175129,NaN
81.66,0.147795,NaN,-0.078897,-0.002172,-0.175526,NaN
81.68,0.148121,NaN,-0.077669,-0.001626,-0.175621,NaN
81.7,0.148455,NaN,-0.076269,-0.000875,-0.175869,NaN
81.72,0.148698,NaN,-0.075057,-0.00016,-0.17618,NaN
81.74,0.148873,NaN,-0.073624,0.000577,-0.176305,NaN
81.76,0.149023,NaN,-0.071936,0.00153,-0.176375,NaN
81.78,0.148962,NaN,-0.069829,0.002757,-0.176228,NaN
81.8,0.149544,NaN,-0.067299,0.004163,-0.176085,NaN
81.82,0.150868,NaN,-0.063961,NaN,NaN,NaN
81.84,0.152567,NaN,-0.060632,0.007089,-0.175418,NaN
81.86,0.154186,NaN,-0.058136,0.007861,-0.174407,NaN
81.88,0.155096,NaN,-0.057668,0.008185,-0.173595,NaN
81.9,0.155053,NaN,-0.059893,0.00809,-0.172496,NaN
81.92,0.154131,NaN,-0.064246,0.007075,-0.170608,NaN
81.94,0.152878,NaN,-0.067634,0.005566,-0.168399,NaN
81.96,0.151795,NaN,-0.068526,0.004171,-0.166868,NaN
81.98,0.151449,NaN,-0.068819,0.003221,-0.166454,NaN
82,NaN,NaN,NaN,0.002613,-0.166857,NaN
82.02,0.151611,NaN,-0.070738,0.002257,-0.167212,NaN
82.04,0.151462,NaN,-0.072386,0.00183,-0.166855,NaN
82.06,0.151393,NaN,-0.074029,0.001291,-0.166246,NaN
82.08,0.151377,NaN,-0.075505,0.000752,-0.16579,NaN
82.1,NaN,NaN,NaN,0.000288,-0.165705,NaN
82.12,0.15123,NaN,-0.077476,-0.000146,-0.165776,NaN
82.14,0.15114,NaN,-0.078321,-0.000605,-0.165646,NaN
82.16,0.150963,NaN,-0.078933,-0.001075,-0.16534,NaN
82.18,0.150923,NaN,-0.079303,-0.001568,-0.164845,NaN
82.2,0.150822,NaN,-0.079636,-0.002061,-0.164305,NaN
82.22,0.150596,NaN,-0.080005,-0.002523,-0.163734,NaN
82.24,0.150385,NaN,-0.080737,NaN,NaN,NaN
82.26,0.15011,NaN,-0.081476,NaN,NaN,NaN
82.28,0.149729,NaN,-0.082033,-0.003434,-0.162557,NaN
82.3,0.14943,NaN,-0.0824,-0.003383,-0.162755,NaN
82.32,0.149074,NaN,-0.082838,-0.003368,-0.163052,NaN
82.34,0.148746,NaN,-0.083021,NaN,NaN,NaN
82.36,0.14842,NaN,-0.083242,-0.003588,-0.163543,NaN
82.38,0.148132,NaN,-0.083646,-0.003662,-0.164095,NaN
82.4,0.147907,NaN,-0.084028,-0.003697,-0.164759,NaN
82.42,0.147664,NaN,-0.084178,NaN,NaN,NaN
82.44,0.147366,NaN,-0.084368,-0.003581,-0.165965,NaN
82.46,0.147144,NaN,-0.084453,-0.00375,-0.166003,NaN
82.48,0.147033,NaN,-0.084365,NaN,NaN,NaN
82.5,0.146964,NaN,-0.084202,-0.004287,-0.165285,NaN
82.52,0.146861,NaN,-0.084337,-0.004455,-0.164995,NaN
82.54,0.146695,NaN,-0.084237,-0.004483,-0.164802,NaN
82.56,0.146506,NaN,-0.083756,-0.004493,-0.164676,NaN
82.58,0.146352,NaN,-0.08338,-0.004515,-0.164602,NaN
82.6,NaN,NaN,NaN,-0.004512,-0.164637,NaN
82.62,0.146219,NaN,-0.083046,-0.0045,-0.164607,NaN
82.64,0.146278,NaN,-0.082959,-0.004493,-0.164495,NaN
82.66,0.146306,NaN,-0.082866,-0.004453,-0.164394,NaN
82.68,0.146334,NaN,-0.082764,-0.004373,-0.164345,NaN
82.7,0.146359,NaN,-0.082671,NaN,NaN,NaN
82.72,0.146387,NaN,-0.082433,-0.004181,-0.164204,NaN
82.74,0.146362,NaN,-0.082209,-0.004081,-0.164054,NaN
82.76,0.146365,NaN,-0.081932,NaN,NaN,NaN
82.78,0.14635,NaN,-0.081662,-0.003835,-0.163781,NaN
82.8,0.146387,NaN,-0.081096,-0.003644,-0.163722,NaN
82.82,0.146263,NaN,-0.080174,-0.003397,-0.16374,NaN
82.84,0.146146,NaN,-0.078849,-0.003157,-0.163775,NaN
82.86,0.146048,NaN,-0.077464,-0.002967,-0.163723,NaN
82.88,0.14584,NaN,-0.076029,-0.002684,-0.163478,NaN
82.9,0.145216,NaN,-0.074618,-0.002272,-0.163304,NaN
82.92,0.14454,NaN,-0.073133,-0.001803,-0.163193,NaN
82.94,0.143464,NaN,-0.071308,-0.001447,-0.163093,NaN
82.96,NaN,NaN,NaN,-0.001173,-0.162929,NaN
82.98,0.141217,NaN,-0.06706,-0.000877,-0.162793,NaN
83,0.14023,NaN,-0.064518,-0.000515,-0.162538,NaN
83.02,0.139488,NaN,-0.062274,-0.000208,-0.162268,NaN
83.04,0.139076,NaN,-0.060768,0.000051,-0.161809,NaN
83.06,0.13889,NaN,-0.059752,0.000299,-0.161686,NaN
83.08,0.138941,NaN,-0.059118,0.000563,-0.161545,NaN
83.1,0.138789,NaN,-0.058407,0.000799,-0.16149,NaN
83.12,0.138443,NaN,-0.057239,NaN,NaN,NaN
83.14,0.138018,NaN,-0.0562,0.001063,-0.161225,NaN
83.16,0.137826,NaN,-0.055366,0.001228,-0.161251,NaN
83.18,0.137746,NaN,-0.054639,0.001477,-0.16131,NaN
83.2,0.137712,NaN,-0.053742,0.00171,-0.161297,NaN
83.22,0.137857,NaN,-0.052983,0.001953,-0.16129,NaN
83.24,0.138159,NaN,-0.052224,0.002277,-0.161246,NaN
83.26,0.138383,NaN,-0.051288,0.002693,-0.16111,NaN
83.28,0.138572,NaN,-0.050214,0.003125,-0.160495,NaN
83.3,0.138515,NaN,-0.049248,0.003503,-0.159851,NaN
83.32,0.138432,NaN,-0.048379,0.004085,-0.158695,NaN
83.34,0.138161,NaN,-0.047723,0.004652,-0.156935,NaN
83.36,0.137573,NaN,-0.047761,0.005205,-0.154868,NaN
83.38,0.137087,NaN,-0.048311,0.005566,-0.153202,NaN
83.4,0.136628,NaN,-0.048985,0.005624,-0.152505,NaN
83.42,0.136351,NaN,-0.04955,0.005472,-0.152596,NaN
83.44,0.136121,NaN,-0.049952,0.005331,-0.152597,NaN
83.46,0.135744,NaN,-0.050236,0.005195,-0.152534,NaN
83.48,0.135271,NaN,-0.050583,0.005104,-0.152547,NaN
83.5,0.134136,NaN,-0.05135,0.004965,-0.152487,NaN
83.52,0.133205,NaN,-0.052245,0.004765,-0.152412,NaN
83.54,0.132578,NaN,-0.053252,0.004481,-0.15235,NaN
83.56,0.132114,NaN,-0.053693,0.004192,-0.152298,NaN
83.58,0.131781,NaN,-0.053775,NaN,NaN,NaN
83.6,0.131493,NaN,-0.053706,0.003585,-0.15203,NaN
83.62,0.130916,NaN,-0.053902,0.003303,-0.151824,NaN
83.64,0.130102,NaN,-0.054154,0.003024,-0.15153,NaN
83.66,0.129039,NaN,-0.054295,0.002749,-0.151065,NaN
83.68,NaN,NaN,NaN,0.002531,-0.150536,NaN
83.7,0.125904,NaN,-0.053649,NaN,NaN,NaN
83.72,NaN,NaN,NaN,0.002021,-0.149575,NaN
83.74,NaN,NaN,NaN,0.001899,-0.149251,NaN
83.76,0.121462,NaN,-0.050785,0.001811,-0.148915,NaN
83.78,0.120505,NaN,-0.050285,0.001719,-0.148605,NaN
83.8,0.120035,NaN,-0.050136,NaN,NaN,NaN
83.82,0.119975,NaN,-0.050142,0.00159,-0.148047,NaN
83.84,0.120145,NaN,-0.050284,0.001542,-0.147875,NaN
83.86,0.120284,NaN,-0.050457,0.001519,-0.147854,NaN
83.88,0.120357,NaN,-0.050551,0.001468,-0.14776,NaN
83.9,0.120326,NaN,-0.050638,0.001392,-0.14764,NaN
83.92,0.120265,NaN,-0.050837,0.001264,-0.147425,NaN
83.94,0.12016,NaN,-0.051113,0.001177,-0.147321,NaN
83.96,0.119998,NaN,-0.05149,0.001029,-0.147202,NaN
83.98,0.11972,NaN,-0.051958,0.000769,-0.147118,NaN
84,0.119279,NaN,-0.05251,0.000431,-0.146968,NaN
84.02,0.118755,NaN,-0.053167,-0.000038,-0.146842,NaN
84.04,0.118208,NaN,-0.053721,-0.000621,-0.146638,NaN
84.06,0.117554,NaN,-0.054126,-0.001295,-0.146297,NaN
84.08,0.11696,NaN,-0.054469,-0.001835,-0.146053,NaN
84.1,0.116274,NaN,-0.054834,-0.002294,-0.145885,NaN
84.12,0.115672,NaN,-0.055192,-0.002675,-0.145665,NaN
84.14,NaN,NaN,NaN,NaN,NaN,NaN
84.16,0.115194,NaN,-0.055597,-0.00326,-0.14549,NaN
84.18,0.115092,NaN,-0.055692,-0.003425,-0.145587,NaN
84.2,0.115133,NaN,-0.0558,-0.003562,-0.145638,NaN
84.22,0.115148,NaN,-0.055833,-0.003665,-0.145629,NaN
84.24,0.115179,NaN,-0.055845,-0.003716,-0.145763,NaN
84.26,0.115199,NaN,-0.055767,NaN,NaN,NaN
84.28,NaN,NaN,NaN,-0.003776,-0.145653,NaN
84.3,0.115137,NaN,-0.055535,-0.003779,-0.145664,NaN
84.32,0.115134,NaN,-0.055606,-0.003838,-0.145677,NaN
84.34,0.115129,NaN,-0.055756,-0.003921,-0.145674,NaN
84.36,0.115157,NaN,-0.055802,-0.004029,-0.145714,NaN
84.38,NaN,NaN,NaN,-0.004085,-0.145791,NaN
84.4,0.11517,NaN,-0.055855,-0.004143,-0.145901,NaN
84.42,0.115221,NaN,-0.055781,-0.004228,-0.145936,NaN
84.44,0.115321,NaN,-0.055699,-0.004283,-0.145958,NaN
84.46,0.11555,NaN,-0.05558,-0.004368,-0.1459,NaN
84.48,0.115867,NaN,-0.055478,-0.004413,-0.1458,NaN
84.5,0.116117,NaN,-0.055437,-0.004456,-0.145676,NaN
84.52,0.116236,NaN,-0.055435,-0.004502,-0.145576,NaN
84.54,0.116266,NaN,-0.055576,-0.004488,-0.145471,NaN
84.56,NaN,NaN,NaN,NaN,NaN,NaN
84.58,0.116243,NaN,-0.056457,-0.004366,-0.14542,NaN
84.6,0.116287,NaN,-0.056973,-0.004329,-0.145436,NaN
84.62,0.116396,NaN,-0.057187,-0.004241,-0.145466,NaN
84.64,0.116507,NaN,-0.057234,-0.004177,-0.145428,NaN
84.66,0.116579,NaN,-0.057256,NaN,NaN,NaN
84.68,0.116655,NaN,-0.057204,-0.004081,-0.145212,NaN
84.7,0.116731,NaN,-0.057058,-0.004069,-0.144843,NaN
84.72,0.116934,NaN,-0.056962,-0.004072,-0.144432,NaN
84.74,0.117181,NaN,-0.056848,-0.003929,-0.144156,NaN
84.76,0.117479,NaN,-0.056879,-0.003728,-0.143781,NaN
84.78,0.117718,NaN,-0.056807,NaN,NaN,NaN
84.8,0.117984,NaN,-0.056613,-0.003082,-0.14287,NaN
84.82,0.118224,NaN,-0.056287,-0.002596,-0.142722,NaN
84.84,0.118541,NaN,-0.055826,-0.00208,-0.142672,NaN
84.86,0.118974,NaN,-0.05509,-0.001419,-0.142502,NaN
84.88,0.119372,NaN,-0.054225,-0.000781,-0.142215,NaN
84.9,0.119813,NaN,-0.053001,-0.000064,-0.14191,NaN
84.92,0.120421,NaN,-0.05147,0.00066,-0.141704,NaN
84.94,0.121235,NaN,-0.050209,0.001353,-0.141721,NaN
84.96,0.122114,NaN,-0.048804,0.002064,-0.141733,NaN
84.98,0.122799,NaN,-0.047827,0.002762,-0.141917,NaN
85,0.123294,NaN,-0.04702,0.003371,-0.142088,NaN
85.02,0.12359,NaN,-0.04632,0.003776,-0.142254,NaN
85.04,0.12388,NaN,-0.045717,0.003962,-0.142482,NaN
85.06,NaN,NaN,NaN,0.00394,-0.142731,NaN
85.08,0.124853,NaN,-0.044906,0.003955,-0.143126,NaN
85.1,0.125279,NaN,-0.044654,0.003972,-0.143538,NaN
85.12,0.125614,NaN,-0.044232,0.00396,-0.143952,NaN
85.14,0.125956,NaN,-0.043671,0.003924,-0.144247,NaN
85.16,0.126332,NaN,-0.043205,0.004011,-0.144558,NaN
85.18,0.126681,NaN,-0.042751,0.004226,-0.144957,NaN
85.2,0.126988,NaN,-0.042153,0.004535,-0.145425,NaN
85.22,0.127146,NaN,-0.041205,0.004852,-0.145974,NaN
85.24,NaN,NaN,NaN,0.005073,-0.146397,NaN
85.26,0.127715,NaN,-0.037914,0.005266,-0.146838,NaN
85.28,0.128251,NaN,-0.036366,0.005587,-0.147462,NaN
85.3,0.128794,NaN,-0.035413,NaN,NaN,NaN
85.32,0.129588,NaN,-0.034949,0.006534,-0.149243,NaN
85.34,0.130615,NaN,-0.035149,0.00715,-0.150411,NaN
85.36,0.131852,NaN,-0.035617,NaN,NaN,NaN
85.38,0.132877,NaN,-0.036206,0.008309,-0.152727,NaN
85.4,NaN,NaN,NaN,0.008688,-0.153849,NaN
85.42,0.133785,NaN,-0.037557,0.009232,-0.155202,NaN
85.44,NaN,NaN,NaN,0.009936,-0.156506,NaN
85.46,0.133711,NaN,-0.037942,0.010718,-0.157259,NaN
85.48,0.133932,NaN,-0.037922,0.011377,-0.157493,NaN
85.5,0.134388,NaN,-0.038386,NaN,NaN,NaN
85.52,0.134869,NaN,-0.039418,0.01223,-0.158053,NaN
85.54,0.13511,NaN,-0.041112,0.012217,-0.158521,NaN
85.56,0.134954,NaN,-0.043498,0.011886,-0.158836,NaN
85.58,0.134428,NaN,-0.046428,0.011443,-0.158962,NaN
85.6,0.13375,NaN,-0.049488,0.010927,-0.159001,NaN
85.62,0.133157,NaN,-0.052242,0.0104,-0.158975,NaN
85.64,0.132702,NaN,-0.054603,0.009834,-0.158634,NaN
85.66,NaN,NaN,NaN,0.009245,-0.158054,NaN
85.68,0.132311,NaN,-0.058677,0.008712,-0.157492,NaN
85.7,0.1325,NaN,-0.060218,0.00817,-0.157138,NaN
85.72,0.132907,NaN,-0.061286,0.007565,-0.156765,NaN
85.74,0.133228,NaN,-0.062409,0.006889,-0.156493,NaN
85.76,0.133307,NaN,-0.063422,NaN,NaN,NaN
85.78,0.133229,NaN,-0.064367,0.005558,-0.156067,NaN
85.8,0.133082,NaN,-0.065037,0.00505,-0.155993,NaN
85.82,0.132961,NaN,-0.065584,0.004573,-0.15601,NaN
85.84,0.132892,NaN,-0.066089,0.004064,-0.15594,NaN
85.86,0.132898,NaN,-0.066712,NaN,NaN,NaN
85.88,0.132822,NaN,-0.067463,0.003176,-0.155902,NaN
85.9,0.132557,NaN,-0.068238,0.002826,-0.155902,NaN
85.92,0.132272,NaN,-0.068904,0.002404,-0.155806,NaN
85.94,0.132113,NaN,-0.069569,0.002008,-0.155751,NaN
85.96,0.132033,NaN,-0.070028,0.001779,-0.155823,NaN
85.98,0.132013,NaN,-0.070302,0.001586,-0.155767,NaN
86,0.132054,NaN,-0.070452,NaN,NaN,NaN
86.02,0.132123,NaN,-0.070635,0.00129,-0.15549,NaN
86.04,0.132155,NaN,-0.070888,0.001136,-0.15538,NaN
86.06,0.13214,NaN,-0.071176,0.001003,-0.155179,NaN
86.08,0.132135,NaN,-0.071306,0.000903,-0.155094,NaN
86.1,0.132097,NaN,-0.071357,0.000773,-0.15498,NaN
86.12,0.132092,NaN,-0.071344,0.000613,-0.154858,NaN
86.14,0.132132,NaN,-0.071288,0.000447,-0.154654,NaN
86.16,0.132235,NaN,-0.071194,0.000227,-0.154435,NaN
86.18,0.13231,NaN,-0.071027,0.000108,-0.154276,NaN
86.2,0.132453,NaN,-0.070804,NaN,NaN,NaN
86.22,0.132661,NaN,-0.070601,-0.000006,-0.154131,NaN
86.24,0.132984,NaN,-0.070453,-0.000052,-0.15406,NaN
86.26,0.133425,NaN,-0.070393,-0.000073,-0.154034,NaN
86.28,0.133937,NaN,-0.070163,-0.000106,-0.154195,NaN
86.3,0.13457,NaN,-0.069569,0.000042,-0.154423,NaN
86.32,0.135537,NaN,-0.068585,0.000468,-0.15497,NaN
86.34,0.136575,NaN,-0.067343,0.001116,-0.155808,NaN
86.36,0.137384,NaN,-0.065976,0.001875,-0.156545,NaN
86.38,0.137991,NaN,-0.06437,0.002839,-0.157434,NaN
86.4,0.13833,NaN,-0.062586,0.004016,-0.158497,NaN
86.42,0.138693,NaN,-0.060691,0.005289,-0.159594,NaN
86.44,0.139096,NaN,-0.059084,0.00659,-0.160846,NaN
86.46,0.139654,NaN,-0.057084,0.007889,-0.162074,NaN
86.48,0.140388,NaN,-0.055342,0.008809,-0.163385,NaN
86.5,NaN,NaN,NaN,0.009584,-0.16468,NaN
86.52,0.141834,NaN,-0.0512,0.010303,-0.165573,NaN
86.54,NaN,NaN,NaN,0.011159,-0.16588,NaN
86.56,0.142738,NaN,-0.047421,0.012278,-0.166136,NaN
86.58,0.142994,NaN,-0.045795,0.013628,-0.166519,NaN
86.6,NaN,NaN,NaN,0.015003,-0.167092,NaN
86.62,0.142882,NaN,-0.041809,NaN,NaN,NaN
86.64,0.142596,NaN,-0.039503,0.017365,-0.167655,NaN
86.66,0.142154,NaN,-0.037295,0.018153,-0.167445,NaN
86.68,0.141737,NaN,-0.035499,0.018663,-0.16706,NaN
86.7,0.141493,NaN,-0.034335,0.018861,-0.166572,NaN
86.72,0.141376,NaN,-0.033757,0.018949,-0.166161,NaN
86.74,0.141451,NaN,-0.033646,0.019016,-0.166022,NaN
86.76,NaN,NaN,NaN,0.018999,-0.166266,NaN
86.78,0.141533,NaN,-0.035029,0.018714,-0.166614,NaN
86.8,0.141068,NaN,-0.036565,0.018116,-0.167083,NaN
86.82,0.140255,NaN,-0.038706,0.01714,-0.167386,NaN
86.84,0.139144,NaN,-0.041332,0.015611,-0.167399,NaN
86.86,0.137967,NaN,-0.044041,NaN,NaN,NaN
86.88,0.136788,NaN,-0.046483,0.012003,-0.166586,NaN
86.9,0.135688,NaN,-0.048738,0.010396,-0.166032,NaN
86.92,0.134806,NaN,-0.050877,0.009264,-0.165886,NaN
86.94,0.133875,NaN,-0.052971,0.008785,-0.166274,NaN
86.96,0.133241,NaN,-0.054402,0.008397,-0.166408,NaN
86.98,0.13298,NaN,-0.055498,0.007826,-0.166117,NaN
87,0.132886,NaN,-0.056424,NaN,NaN,NaN
87.02,0.132847,NaN,-0.057232,0.006951,-0.165682,NaN
87.04,0.132751,NaN,-0.057974,0.006635,-0.165395,NaN
87.06,0.132685,NaN,-0.058623,0.006383,-0.165077,NaN
87.08,0.132716,NaN,-0.059186,0.006225,-0.164885,NaN
87.1,0.132863,NaN,-0.05961,0.006077,-0.16466,NaN
87.12,0.132958,NaN,-0.059886,0.005971,-0.164435,NaN
87.14,0.133071,NaN,-0.060112,0.005844,-0.164186,NaN
87.16,0.133211,NaN,-0.060418,0.005699,-0.16398,NaN
87.18,0.133368,NaN,-0.060742,0.005563,-0.163811,NaN
87.2,0.133418,NaN,-0.061075,0.005459,-0.163697,NaN
87.22,NaN,NaN,NaN,0.005363,-0.16362,NaN
87.24,0.133637,NaN,-0.061567,0.005324,-0.163562,NaN
87.26,0.133768,NaN,-0.061787,NaN,NaN,NaN
87.28,0.133883,NaN,-0.061999,0.005195,-0.163324,NaN
87.3,0.134029,NaN,-0.062205,0.005104,-0.163202,NaN
87.32,0.134194,NaN,-0.06233,0.005031,-0.163033,NaN
87.34,0.134427,NaN,-0.062447,0.004955,-0.162879,NaN
87.36,0.134627,NaN,-0.062583,0.004869,-0.162713,NaN
87.38,0.134804,NaN,-0.062748,0.004775,-0.162623,NaN
87.4,0.135015,NaN,-0.062894,0.00465,-0.162506,NaN
87.42,0.135188,NaN,-0.063039,0.004536,-0.162401,NaN
87.44,0.135355,NaN,-0.063176,NaN,NaN,NaN
87.46,0.135466,NaN,-0.063305,0.004398,-0.16218,NaN
87.48,0.135535,NaN,-0.06347,0.004305,-0.162017,NaN
87.5,0.135495,NaN,-0.063528,0.004231,-0.161878,NaN
87.52,0.1355,NaN,-0.06364,0.004113,-0.161664,NaN
87.54,NaN,NaN,NaN,0.00402,-0.161496,NaN
87.56,0.135389,NaN,-0.06402,0.00394,-0.161338,NaN
87.58,0.1353,NaN,-0.06415,0.003862,-0.161182,NaN
87.6,0.13521,NaN,-0.064359,NaN,NaN,NaN
87.62,0.135146,NaN,-0.064558,0.00375,-0.161009,NaN
87.64,0.135074,NaN,-0.064793,0.003688,-0.160939,NaN
87.66,0.135002,NaN,-0.065047,0.003639,-0.160918,NaN
87.68,0.134974,NaN,-0.065281,0.003576,-0.160857,NaN
87.7,0.134959,NaN,-0.065539,0.003537,-0.160836,NaN
87.72,0.134983,NaN,-0.065726,0.003537,-0.16078,NaN
87.74,0.135101,NaN,-0.065837,0.003509,-0.160714,NaN
87.76,0.135244,NaN,-0.065902,0.003488,-0.160669,NaN
87.78,0.135517,NaN,-0.066035,0.003422,-0.160652,NaN
87.8,0.135908,NaN,-0.066174,0.003337,-0.160642,NaN
87.82,NaN,NaN,NaN,0.003248,-0.160567,NaN
87.84,0.136578,NaN,-0.066427,0.003146,-0.160489,NaN
87.86,0.136883,NaN,-0.066568,0.003045,-0.160414,NaN
87.88,0.13714,NaN,-0.066738,0.002916,-0.160326,NaN
87.9,0.137301,NaN,-0.066929,0.002765,-0.16022,NaN
87.92,0.137387,NaN,-0.067172,0.00258,-0.1601,NaN
87.94,NaN,NaN,NaN,0.002396,-0.159948,NaN
87.96,0.137516,NaN,-0.067825,NaN,NaN,NaN
87.98,0.13768,NaN,-0.068057,0.001958,-0.159559,NaN
88,0.137846,NaN,-0.068233,0.001762,-0.159317,NaN
88.02,0.137997,NaN,-0.068356,0.001637,-0.159079,NaN
88.04,0.138103,NaN,-0.068411,0.001546,-0.158821,NaN
88.06,0.138063,NaN,-0.068524,0.001561,-0.158719,NaN
88.08,0.137866,NaN,-0.068536,0.001639,-0.158745,NaN
88.1,0.13777,NaN,-0.06868,0.001678,-0.158881,NaN
88.12,0.13775,NaN,-0.068915,0.001648,-0.158986,NaN
88.14,0.137842,NaN,-0.06895,0.001591,-0.158964,NaN
88.16,0.13797,NaN,-0.068845,NaN,NaN,NaN
88.18,NaN,NaN,NaN,0.001647,-0.158684,NaN
88.2,0.138413,NaN,-0.068362,NaN,NaN,NaN
88.22,0.138667,NaN,-0.068083,0.00185,-0.158495,NaN
88.24,0.138972,NaN,-0.067794,0.002051,-0.158381,NaN
88.26,0.139329,NaN,-0.067422,0.002337,-0.158285,NaN
88.28,0.13966,NaN,-0.067136,0.002761,-0.15816,NaN
88.3,0.139987,NaN,-0.066782,0.003503,-0.157698,NaN
88.32,0.140368,NaN,-0.06672,0.00441,-0.156639,NaN
88.34,0.140863,NaN,-0.06676,0.00568,-0.155147,NaN
88.36,0.141461,NaN,-0.066752,NaN,NaN,NaN
88.38,0.142101,NaN,-0.066311,0.008717,-0.152086,NaN
88.4,0.142475,NaN,-0.065586,0.009658,-0.151215,NaN
88.42,0.142318,NaN,-0.064846,0.009864,-0.151089,NaN
88.44,0.141896,NaN,-0.064026,0.009555,-0.151595,NaN
88.46,0.141288,NaN,-0.063339,0.009043,-0.152133,NaN
88.48,0.140533,NaN,-0.062852,0.008717,-0.152294,NaN
88.5,NaN,NaN,NaN,0.008641,-0.152032,NaN
88.52,NaN,NaN,NaN,0.008795,-0.151781,NaN
88.54,0.139402,NaN,-0.062089,0.008992,-0.151499,NaN
88.56,0.139371,NaN,-0.06175,0.008927,-0.151116,NaN
88.58,0.139391,NaN,-0.061211,NaN,NaN,NaN
88.6,0.139545,NaN,-0.060545,0.008551,-0.150636,NaN
88.62,0.139768,NaN,-0.059926,0.00845,-0.150493,NaN
88.64,0.140015,NaN,-0.059467,0.008363,-0.150303,NaN
88.66,0.140134,NaN,-0.05933,0.008296,-0.150001,NaN
88.68,0.140185,NaN,-0.059283,0.008234,-0.149744,NaN
88.7,0.140218,NaN,-0.059205,0.008145,-0.14946,NaN
88.72,0.140298,NaN,-0.059173,0.007978,-0.149104,NaN
88.74,0.140475,NaN,-0.059206,0.007727,-0.148601,NaN
88.76,0.140668,NaN,-0.059326,0.007423,-0.14815,NaN
88.78,0.140727,NaN,-0.05954,0.007173,-0.147759,NaN
88.8,0.140806,NaN,-0.059854,0.00686,-0.14744,NaN
88.82,0.140843,NaN,-0.060201,0.006574,-0.147135,NaN
88.84,0.140854,NaN,-0.06055,0.006313,-0.146937,NaN
88.86,0.140791,NaN,-0.060764,0.006115,-0.146737,NaN
88.88,0.140699,NaN,-0.060925,0.005899,-0.146487,NaN
88.9,0.140581,NaN,-0.061054,0.005744,-0.146245,NaN
88.92,0.140492,NaN,-0.061282,0.005579,-0.146062,NaN
88.94,0.140362,NaN,-0.061444,NaN,NaN,NaN
88.96,0.140189,NaN,-0.061582,0.005266,-0.145735,NaN
88.98,0.140066,NaN,-0.061605,0.005185,-0.14557,NaN
89,0.14006,NaN,-0.06161,0.005127,-0.145391,NaN
89.02,0.140168,NaN,-0.061529,0.005071,-0.145305,NaN
89.04,0.140357,NaN,-0.061418,NaN,NaN,NaN
89.06,NaN,NaN,NaN,0.005019,-0.145222,NaN
89.08,0.140534,NaN,-0.06121,NaN,NaN,NaN
89.1,0.140618,NaN,-0.061113,0.004934,-0.145208,NaN
89.12,0.140732,NaN,-0.06101,0.004901,-0.145172,NaN
89.14,0.140868,NaN,-0.060753,0.004896,-0.145166,NaN
89.16,0.141007,NaN,-0.060323,0.004918,-0.145174,NaN
89.18,0.141132,NaN,-0.059905,0.004928,-0.145168,NaN
89.2,0.141282,NaN,-0.059588,0.004909,-0.145105,NaN
89.22,0.141455,NaN,-0.059367,NaN,NaN,NaN
89.24,0.141523,NaN,-0.059487,0.004914,-0.145052,NaN
89.26,NaN,NaN,NaN,0.004942,-0.14502,NaN
89.28,0.141692,NaN,-0.059326,0.004924,-0.144982,NaN
89.3,0.141761,NaN,-0.05905,0.004921,-0.144933,NaN
89.32,0.141868,NaN,-0.058835,0.004943,-0.144902,NaN
89.34,0.141966,NaN,-0.058719,0.004949,-0.144861,NaN
89.36,0.14214,NaN,-0.058648,0.004972,-0.144847,NaN
89.38,0.142299,NaN,-0.058525,0.005003,-0.144787,NaN
89.4,0.142396,NaN,-0.058234,NaN,NaN,NaN
89.42,0.142452,NaN,-0.057968,0.005076,-0.144699,NaN
89.44,0.142384,NaN,-0.057709,0.005088,-0.144641,NaN
89.46,0.142239,NaN,-0.057539,0.005081,-0.14454,NaN
89.48,0.14198,NaN,-0.057417,0.005105,-0.144516,NaN
89.5,0.141858,NaN,-0.057366,0.005095,-0.144409,NaN
89.52,0.141819,NaN,-0.057201,0.00511,-0.14433,NaN
89.54,0.141811,NaN,-0.057085,0.005127,-0.144269,NaN
89.56,0.141738,NaN,-0.056994,0.00517,-0.144207,NaN
